--------- beginning of kernel
03-17 11:27:43.998     0     0 I logd    : logdr: UID=2000 GID=2000 PID=13307 b tail=0 logMask=10099 pid=0 start=0ns deadline=0ns
03-17 11:27:45.431     0     0 W healthd : battery l=10 v=3681 t=27.0 h=2 st=3 c=-253058 fc=4936000 cc=1 chg=a
03-17 11:27:58.576  1415  1415 I VolumetricContainerPlacement: released: ContainerPlacement{mId=0, mBounds=Rect(0, 0 - 8000, 8000)}
03-17 11:27:58.576  1415  1415 W ActivityTaskManager: No component for base intent of task: Task{e017799 #3 type=standard}
03-17 11:27:58.583  3429 13345 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1988 android.content.ContextWrapper.bindService:861 oculus.internal.binder.BinderServiceClient.<init>:39 com.oculus.os.DeviceAuth$DeviceAuthServiceClient.<init>:184 com.oculus.os.DeviceAuth.fetchToken:77 
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.612  1415  1506 W PermissionManager: Package com.android.providers.media.module is an APK in APEX, but has permission allowlist on the system image. Please bundle the allowlist in the com.android.mediaprovider APEX instead.
03-17 11:27:58.657     0     0 I logd    : start watching /data/system/packages.list ...
03-17 11:27:58.658     0     0 I logd    : ReadPackageList, total packages: 155
03-17 11:27:58.660  1415  1480 W UsageStatsService: Unexpected activity event reported! (com.UnityTechnologies.com.unity.template.urpblank/com.unity3d.player.UnityPlayerGameActivity event : 23 instanceId : 175926361)
03-17 11:27:58.660  1415  1471 V VolumetricContentMonitor: Removed VW VolumetricWindowToken { scope = 1, token = horizonos.view.VolumetricWindowToken$InternalVolumetricToken@d66bd79, persistableToken = 852be125-1576-45a4-a4f4-8e62798ebf25 }
03-17 11:27:58.663  1415  1474 W ActivityManager: setHasOverlayUi called on unknown pid: 12437
03-17 11:27:58.663  1415  4054 V ActivityManager: Got obituary of 12437:com.UnityTechnologies.com.unity.template.urpblank
03-17 11:27:58.664     0     0 I servicemanager: Since 'artd' could not be found, trying to start it as a lazy AIDL service. (if it's not configured to be a lazy service, it may be stuck starting or still starting).
03-17 11:27:58.664     0     0 I init    : starting service 'artd'...
03-17 11:27:58.666     0     0 I init    : ... started service 'artd' has pid 13354
03-17 11:27:58.666     0     0 I init    : Control message: Processed ctl.interface_start for 'aidl/artd' from pid: 284 (/system/bin/servicemanager)
03-17 11:27:58.676     0     0 I BpBinder: onLastStrongRef automatically unlinking death recipients:
03-17 11:27:58.676     0     0 I servicemanager: Notifying artd they do (previously: don't) have clients when service is guaranteed to be in use
03-17 11:27:58.963  1415  1506 I ActivityManager: Force stopping com.UnityTechnologies.com.unity.template.urpblank appid=10053 user=0: pkg removed
03-17 11:27:58.974  1415  1506 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10053; state: DISABLED
03-17 11:27:58.974  1415  1506 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10053; state: DISABLED
03-17 11:27:58.976  1415  1564 W PackageConfigPersister: App-specific configuration not found for packageName: com.UnityTechnologies.com.unity.template.urpblank and userId: 0
03-17 11:27:58.986  1415  1506 D PackageInstallerSession: Marking session 843116139 as applied
03-17 11:27:58.995  1415  1415 I Telecom : CarModeTracker: Package com.UnityTechnologies.com.unity.template.urpblank is not tracked.: SSH.oR@AcQ
03-17 11:27:58.995  1415  1415 I Telecom : InCallController: updateCarModeForConnections: car mode apps: : SSH.oR@AcQ
03-17 11:27:58.995  1415  1415 I Telecom : InCallController: update carmode current:UserHandle{0} parent:null: SSH.oR@AcQ
03-17 11:27:59.022  1415  1415 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10053; state: ENABLED
03-17 11:27:59.022  1415  1415 D CompatibilityChangeReporter: Compat change id reported: 171306433; UID 10053; state: ENABLED
03-17 11:27:59.022  1415  1415 W AlarmManager: Package com.UnityTechnologies.com.unity.template.urpblank, uid 10053 lost permission to set exact alarms!
03-17 11:27:59.031  1415  1480 W TextServicesManagerService: no available spell checker services found
03-17 11:27:59.036  1415  1480 W VoiceInteractionManager: no available voice recognition services found for user 0
03-17 11:27:59.178  1415  4006 I ActivityManager: Force stopping com.UnityTechnologies.com.unity.template.urpblank appid=10053 user=0: from pid 13374
03-17 11:27:59.431  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10053; state: DISABLED
03-17 11:27:59.432  1415  4006 W ActivityTaskManager: callingPackage for (uid=2000, pid=13374) has no WPC
03-17 11:27:59.434  1415  4006 W LaunchInterceptorUtil: Package metadata is empty: com.UnityTechnologies.com.unity.template.urpblank
03-17 11:27:59.434  1415  4006 W LaunchInterceptorUtil: Package metadata is empty: com.UnityTechnologies.com.unity.template.urpblank
03-17 11:27:59.435  1415  4006 W LaunchInterceptorUtil: Package metadata is empty: com.UnityTechnologies.com.unity.template.urpblank
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 265464455; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 265452344; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 266124927; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 265451093; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 265456536; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 255940284; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 236283604; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 263959004; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 264304459; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 264301586; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 254631730; UID 10053; state: DISABLED
03-17 11:27:59.436  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 273509367; UID 10053; state: DISABLED
03-17 11:27:59.437  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 263259275; UID 10053; state: ENABLED
03-17 11:27:59.437  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 174042980; UID 10053; state: DISABLED
03-17 11:27:59.437  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 174042936; UID 10053; state: DISABLED
03-17 11:27:59.437  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 181136395; UID 10053; state: DISABLED
03-17 11:27:59.437  1415  4006 D CompatibilityChangeReporter: Compat change id reported: 194480991; UID 10053; state: ENABLED
03-17 11:27:59.438  1415  4006 I ActivityTaskManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.UnityTechnologies.com.unity.template.urpblank/com.unity3d.player.UnityPlayerGameActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
--------- beginning of tracking
03-17 11:27:59.450   818  1281 I SensorService: registerDirectChannel_: Allocated direct channel handle 5 (to pid 1415)
03-17 11:27:59.450   818  1281 I SensorService: configDirectReport for channelHandle:5 sensorHandle:3 Rate:1
03-17 11:27:59.531  1415  1472 I VolumetricWindowManagerServiceImpl: Handling SWMS response: launch into NEW_VOLUMETRIC_WINDOW VolumetricWindowPlacementResponse { volumetricToken = VolumetricWindowToken { scope = 1, token = horizonos.view.VolumetricWindowToken$InternalVolumetricToken@a75126c, persistableToken = 45fd68fe-2e5a-4c32-b492-ba1cddd737aa }, relativeSpaceToken = SpaceToken { binderToken = android.os.BinderProxy@26e94fd, persistableToken = 00000000-0000-0000-0000-000000000000 }, pose = Pose { orientation = Vector4f { x = 0.0, y = 0.0, z = 0.0, w = 1.0 }, position = Vector3f { x = 0.0, y = 0.0, z = 0.0 } }, bounds = Extent3f { width = 0.15874992, height = 0.07937496, depth = 0.0 }, surfaceSize = 1000x500, densityDpi = 0, visible = true } for launch request [ActivityInfo{c9d0f1f com.unity3d.player.UnityPlayerGameActivity}](vrdesktop seq: 1)
03-17 11:27:59.531  1415  1472 I VolumetricContainerPlacement: acquired ContainerPlacement{mId=0, mBounds=Rect(0, 0 - 8000, 8000)}
03-17 11:27:59.532  1415  1472 I SpaceManagerServiceImpl: addSpace done: userId = 0, spaceToken = SpaceToken { binderToken = horizonos.view.SpaceToken$InternalSpaceToken@afdf035, persistableToken = e0f472a6-b2dc-48ac-8c6c-000bb4d4a5a0 }
03-17 11:27:59.533  1415  1472 I DisplayDeviceRepository: Display device added: DisplayDeviceInfo{"MirrorRoot for 45fd68fe-2e5a-4c32-b492-ba1cddd737aa": uniqueId="virtual:android,1000,MirrorRoot for 45fd68fe-2e5a-4c32-b492-ba1cddd737aa,0", 1000 x 500, modeId 175, renderFrameRate 60.0, defaultModeId 175, supportedModes [{id=175, width=1000, height=500, fps=60.0, alternativeRefreshRates=[], supportedHdrTypes=[]}], colorMode 0, supportedColorModes [0], hdrCapabilities null, allmSupported false, gameContentTypeSupported false, density 200, 200.0 x 200.0 dpi, appVsyncOff 0, presDeadline 16666666, touch NONE, rotation 0, type VIRTUAL, deviceProductInfo null, state OFF, committedState UNKNOWN, owner android (uid 1000), frameRateOverride , brightnessMinimum 0.0, brightnessMaximum 0.0, brightnessDefault 0.0, hdrSdrRatio NaN, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, FLAG_OWN_CONTENT_ONLY, FLAG_DESTROY_CONTENT_ON_REMOVAL, installOrientation 0, displayShape DisplayShape{ spec=-1856918115 displayWidth=1000 displayHeight=500 physicalPixelDisplaySizeRatio=1.0 rotation=0 offsetX=0 offsetY=0 scale=1.0}}
03-17 11:27:59.533  1415  1472 I LogicalDisplayMapper: Applying layout: [{dispId: 0(ON), displayGroupName: , addr: {port=146, model=0x40446da74f6028}, mThermalBrightnessThrottlingMapId: null, mRefreshRateZoneId: null, mLeadDisplayId: -1, mThermalRefreshRateThrottlingMapId: null}], Previous layout: [{dispId: 0(ON), displayGroupName: , addr: {port=146, model=0x40446da74f6028}, mThermalBrightnessThrottlingMapId: null, mRefreshRateZoneId: null, mLeadDisplayId: -1, mThermalRefreshRateThrottlingMapId: null}]
03-17 11:27:59.533  1415  1472 I LogicalDisplayMapper: Setting new display group 0 for display 76, from previous group: null
03-17 11:27:59.534  1415  1472 I LogicalDisplayMapper: Adding new display: 76: DisplayInfo{"MirrorRoot for 45fd68fe-2e5a-4c32-b492-ba1cddd737aa", displayId 76, displayGroupId 0, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, real 1000 x 500, largest app 1000 x 500, smallest app 1000 x 500, appVsyncOff 0, presDeadline 16666666, mode 17560.0, defaultMode 175, modes [{id=175, width=1000, height=500, fps=60.0, alternativeRefreshRates=[], supportedHdrTypes=[]}], hdrCapabilities null, userDisabledHdrTypes [], minimalPostProcessingSupported false, rotation 0, state OFF, committedState UNKNOWN, type VIRTUAL, uniqueId "virtual:android,1000,MirrorRoot for 45fd68fe-2e5a-4c32-b492-ba1cddd737aa,0", app 1000 x 500, density 200 (200.0 x 200.0) dpi, layerStack 76, colorMode 0, supportedColorModes [0], deviceProductInfo null, owner android (uid 1000), removeMode 1, refreshRateOverride 0.0, brightnessMinimum 0.0, brightnessMaximum 0.0, brightnessDefault 0.0, installOrientation ROTATION_0, layoutLimitedRefreshRate null, hdrSdrRatio not_available, thermalRefreshRateThrottling {}, thermalBrightnessThrottlingDataId default}
03-17 11:27:59.534  1415  1472 W BrightnessThrottler: DeviceConfig ThermalBrightnessThrottlingData is null
03-17 11:27:59.534  1415  1472 W DisplayPowerController2[76]: Screen brightness nits configuration is unavailable; falling back
03-17 11:27:59.541  1415  1472 I WindowManager: Override config changes=20005df8 {0.0 ?mcc0mnc ?localeList ?layoutDir sw400dp w800dp h400dp 200dpi nrml long land ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0, 0 - 1000, 500) mAppBounds=Rect(0, 0 - 1000, 500) mMaxBounds=Rect(0, 0 - 1000, 500) mDisplayRotation=ROTATION_0 mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=76
03-17 11:27:59.542  2255  2428 W DisplayController: Skipping Display Configuration change on non-added display.
